Avancement;Indice Position;Profondeur 1;Profondeur 2;Profondeur 3;Profondeur 4;Profondeur 5;Profondeur 6;Profondeur 7;Profondeur 8
41;100;16;-11;15;-9;22;-6;36;0
41;100;35;14;46;14;49;16;50;-9
41;100;28;-10;21;-16;19;-19;17;-22
41;100;3;-14;9;-7;12;-9;13;-9
41;100;11;-15;14;-19;18;-19;0;0
41;100;21;-4;25;-6;27;0;21;0
41;100;15;3;22;-3;22;0;0;0
41;100;0;-32;4;-33;4;-35;33;-6
41;100;35;-1;30;-1;28;0;3;-20
41;100;32;1;34;2;35;2;32;2
41;100;33;0;36;-2;29;-8;26;0
42;100;-24;4;-27;3;-29;1;-10;-1
42;100;1;33;5;40;10;47;0;0
42;100;11;34;2;30;-3;31;-1;48
42;100;-13;8;-21;0;-29;-8;-38;-10
42;100;-5;23;-11;18;-11;12;-15;9
42;100;-6;20;-4;24;-6;26;-7;29
42;100;6;35;6;35;9;35;6;0
42;100;1;29;7;33;10;34;8;0
42;100;-7;19;-12;19;-16;16;-21;32
42;100;-7;21;-5;24;-6;27;-9;28
42;100;1;30;-1;25;-4;25;-6;27
42;100;4;36;10;38;1;43;0;0
42;100;-6;15;-14;13;-19;0;9;0
42;100;10;42;9;37;7;10;-22;47
42;100;-1;28;-5;29;3;37;2;8
42;100;-11;21;-15;17;-20;12;-22;8
42;100;8;30;1;28;-4;30;-4;0
42;100;-14;18;-15;16;-19;13;-24;10
42;100;0;-38;-2;-39;-4;-41;-10;0
42;100;-1;33;-1;28;-2;0;0;0
42;100;-20;-1;-29;-2;-36;-5;0;-48
42;100;-14;18;-12;17;-9;31;-42;-10
42;100;-9;20;-16;19;-15;21;-14;26
42;100;-21;12;-22;11;-23;0;0;0
42;100;-28;0;-30;0;-30;14;0;0
42;100;4;33;9;40;12;46;0;14
42;100;-5;32;-3;32;-2;34;-3;31
42;100;-37;-1;-36;0;-37;-1;0;0
42;100;10;31;8;30;6;32;4;-2
42;100;0;24;-1;30;-1;33;0;0
42;100;-2;22;0;27;2;0;0;0
42;100;-2;15;-5;17;-10;33;3;47
42;100;15;48;19;50;55;54;56;61
42;100;-25;2;-28;2;-22;5;-25;39
42;100;7;42;10;41;11;0;0;0
42;100;-20;19;-20;21;-19;19;12;19
42;100;-19;8;-28;5;-32;1;-34;-3
42;100;12;26;9;30;5;29;0;36
42;100;1;21;3;27;4;28;4;0
42;100;13;37;14;38;14;35;10;0
42;100;-28;-5;-28;-1;-26;-2;0;0
42;100;-10;25;-10;27;-11;26;7;30
42;100;10;44;20;45;15;49;16;50
42;100;2;28;-1;31;-7;28;-6;0
42;100;-15;23;-8;27;-5;28;-1;0
42;100;-20;2;-19;6;-20;0;0;0
42;100;11;29;-3;29;-7;6;0;0
42;100;-8;25;-10;26;-7;29;-21;28
42;100;9;34;7;38;10;40;10;6
42;100;-43;-8;-46;-9;-45;-10;-48;-8
42;100;5;36;2;38;2;39;3;0
42;100;-4;28;-3;29;-5;31;-3;40
42;100;6;36;11;39;8;40;0;0
42;100;-11;12;-20;8;-23;4;-31;0
42;100;-12;16;-13;12;-16;12;-16;0
42;100;-3;35;-6;34;-2;34;-2;31
42;100;4;19;0;18;-7;0;0;0
42;100;-17;18;-10;25;-12;20;0;0
42;100;7;40;5;41;5;29;-10;0
42;100;-11;31;-8;30;-4;31;0;0
42;100;-10;21;-12;20;-14;21;-2;27
42;100;-4;31;-3;32;0;0;0;0
42;100;-14;16;-13;20;-4;23;-6;0
42;100;-6;26;-5;32;0;36;0;16
42;100;0;34;-1;37;0;37;0;38
42;100;-2;37;-2;36;-2;35;-2;35
42;100;-4;27;-2;35;0;39;-1;0
42;100;57;59;63;64;62;62;66;40
42;100;0;31;0;34;5;41;8;67
42;100;-8;17;-9;24;-6;0;0;0
42;100;7;41;3;43;11;33;-5;44
42;100;10;39;4;40;9;0;0;0
42;100;-29;5;-28;7;-25;45;0;0
42;100;-33;-1;-33;-4;-30;-3;-29;16
42;100;4;36;2;35;-2;35;0;0
42;100;-25;4;-28;1;-31;0;0;0
42;100;-24;-1;-29;-1;-34;0;-35;35
42;100;-9;21;-15;17;-15;19;-16;-2
42;100;-14;14;-17;18;-15;20;-16;20
42;100;-33;4;-36;2;-36;1;-35;0
42;100;11;40;8;39;8;42;4;0
42;100;10;38;11;46;17;47;19;44
42;100;16;48;20;57;32;65;66;67
42;100;-30;-1;-36;-3;0;0;0;0
42;100;-9;24;-5;28;-5;0;0;0
42;100;-8;27;-9;28;-9;27;-11;0
42;100;12;33;10;36;15;40;-8;-8
42;100;-11;21;-15;15;-18;12;0;43
42;100;-14;15;-19;13;-20;15;-18;25
42;100;0;36;3;40;7;40;10;39
42;100;16;38;15;41;16;45;20;8
42;100;-19;15;-23;13;-22;13;0;0
42;100;-14;14;-17;18;-16;20;-16;14
42;100;-18;20;-17;18;-17;15;-19;22
42;100;1;28;0;25;1;29;-1;32
42;100;-18;15;-21;15;-15;16;-16;0
42;100;-33;-2;-33;-3;-32;-4;-33;-1
42;100;-33;2;-24;10;-22;8;-21;0
42;100;-7;16;-10;19;-12;18;-18;0
42;100;-11;23;-10;25;-11;28;0;0
43;100;3;-17;7;-13;11;-11;16;0
43;100;20;-6;22;-12;15;-18;10;0
43;100;29;-12;32;-8;36;-10;36;-8
43;100;30;1;36;9;41;5;44;-8
43;100;4;-24;0;-29;-2;-36;-4;-25
43;100;1;-30;0;-40;2;-38;0;0
43;100;24;-10;14;-12;17;0;0;0
43;100;7;-27;7;-30;3;-33;0;-41
43;100;0;-35;-5;-40;-7;-45;-11;-36
43;100;10;-15;11;-15;12;-16;12;-17
43;100;4;-26;10;-20;16;-18;0;0
43;100;13;-14;15;-11;23;-6;15;0
43;100;-15;-41;-12;-41;-9;-40;-9;0
43;100;5;-36;-2;-40;-8;-42;-12;-6
43;100;18;-22;15;-23;13;-23;0;-18
43;100;14;-19;16;-19;17;0;0;0
43;100;13;-13;16;-11;15;-14;15;0
43;100;15;-12;24;-7;28;-6;27;0
43;100;27;7;34;9;40;12;47;-13
43;100;26;-7;23;-11;21;-14;17;-4
43;100;13;-11;16;-17;0;0;0;0
43;100;16;-10;18;-18;16;-17;18;-11
43;100;26;2;30;5;34;5;37;0
43;100;17;-21;13;-23;11;-22;10;4
43;100;9;-13;15;-9;16;-16;18;0
43;100;3;-37;-3;-40;-10;-44;-44;0
43;100;22;0;28;3;29;5;33;-48
43;100;21;7;39;12;45;13;44;-14
43;100;20;-18;19;-16;16;-16;16;-25
43;100;38;0;37;-2;36;-3;0;0
43;100;-1;-40;-6;-45;-8;-44;34;-24
43;100;10;-24;11;-26;12;0;0;0
43;100;11;-22;-1;-30;-2;-23;16;0
43;100;-1;-28;0;-30;5;-27;3;-34
43;100;1;-40;-10;-47;-53;-51;-55;-4
43;100;-4;-25;2;-22;2;-23;3;-22
43;100;26;-10;23;-9;28;-6;32;0
43;100;-15;-47;-16;-54;-53;-56;-57;-2
43;100;14;-19;12;-21;7;-24;4;0
43;100;24;0;27;3;27;4;30;-26
43;100;15;-13;12;-15;8;-17;6;6
43;100;15;-13;22;-12;22;0;0;0
43;100;22;-6;22;-4;23;-16;0;-21
43;100;12;-9;16;-4;23;-1;18;-5
43;100;25;-10;26;-11;24;-10;27;0
43;100;26;-8;27;-9;28;-11;27;-7
43;100;24;0;21;-3;17;-6;19;-15
43;100;0;-30;7;-28;14;-26;13;-9
43;100;13;-25;8;-24;12;-24;15;-27
43;100;15;-13;14;-15;13;0;0;-22
43;100;-12;-44;-16;-48;-16;-14;16;-18
43;100;4;-20;8;-24;8;-28;0;0
43;100;44;10;48;12;53;17;51;0
43;100;-2;-28;2;-28;1;-30;0;0
43;100;17;-14;14;-25;7;-26;0;-31
43;100;19;-9;20;-20;16;-20;5;20
43;100;21;1;27;0;29;0;0;0
43;100;19;-16;13;-18;13;0;29;0
43;100;-2;-40;-6;-41;-6;-23;-12;-26
43;100;28;-9;28;0;0;0;0;0
43;100;23;-9;24;-8;26;-7;24;-50
43;100;-5;-36;1;-33;4;-29;5;0
43;100;30;-7;24;-7;24;0;0;0
43;100;23;-5;31;0;34;0;0;0
43;100;-2;-30;1;-23;9;-6;10;-10
43;100;-5;-26;-3;-38;-3;-42;0;-21
43;100;17;-12;24;-12;26;-12;-7;-9
43;100;29;-3;26;-4;27;-5;24;0
43;100;-11;-27;-12;-31;-12;-37;0;-7
43;100;12;-21;9;-17;18;-15;-14;0
43;100;-4;-40;-7;-38;-7;-37;-33;-42
43;100;15;-22;13;-23;12;0;0;0
43;100;31;-11;23;-12;23;-20;22;0
43;100;33;-5;33;-5;35;-3;11;-44
43;100;-1;-37;0;-37;-3;-32;-3;-22
43;100;12;-22;10;-21;13;-21;15;-20
43;100;15;-9;20;-10;20;-10;22;0
43;100;0;-33;-9;-44;-17;0;0;0
43;100;29;-5;28;-6;28;-3;-20;-11
43;100;-13;-42;-12;-44;-15;-46;28;-48
43;100;8;-18;11;-16;15;-14;19;-47
43;100;0;-34;-7;-40;-12;-46;-9;-11
43;100;19;-15;25;-8;25;-8;29;-5
43;100;-3;-33;-1;-35;-3;0;0;0
43;100;-13;-45;-38;-44;-40;-39;0;0
43;100;25;-10;25;-10;0;0;0;0
43;100;9;-17;12;-17;15;-11;-50;0
43;100;-1;-33;-5;-36;-8;-15;18;-43
43;100;34;-7;27;-9;24;-15;0;0
43;100;17;-14;19;-7;26;-7;0;0
43;100;14;-22;17;-19;18;-17;25;-15
43;100;-9;-26;0;-32;-1;-41;-32;0
43;100;26;-8;26;-5;28;-3;29;-15
43;100;10;-17;13;-11;15;-9;0;0
43;100;17;-21;12;-19;15;-20;18;0
43;100;22;-17;21;-17;22;-15;21;-6
43;100;13;-15;24;-5;29;0;0;0
43;100;3;-21;5;-21;6;0;0;0
43;100;25;-8;24;-11;26;-11;0;0
43;100;15;-15;22;-14;25;-22;30;-13
44;100;-25;0;-18;7;-5;9;-17;0
44;100;-14;8;-12;11;-14;25;6;9
44;100;10;40;9;44;11;49;15;54
44;100;2;40;3;43;6;45;9;0
44;100;-11;22;-14;19;0;0;0;0
44;100;-17;9;-20;9;-16;6;-14;11
44;100;-6;20;-8;20;-12;15;-14;8
44;100;-24;17;-20;17;-17;18;0;0
44;100;-20;10;-24;14;-27;11;-29;6
44;100;-18;3;-15;9;-13;13;-19;9
44;100;-26;2;-26;-4;-33;-7;0;0
44;100;4;47;11;49;13;53;0;0
44;100;-3;20;-11;22;-12;18;-37;-8
44;100;6;31;0;30;-1;31;0;0
44;100;0;20;-6;16;-7;0;1;0
44;100;-20;18;-14;23;-9;26;-15;19
44;100;-42;-6;-42;-11;-46;-47;-46;32
44;100;-16;22;-4;25;-6;26;-8;0
44;100;-17;10;-16;11;-22;8;-26;23
44;100;-32;5;-27;14;-23;14;0;0
44;100;-16;19;-12;18;-10;20;0;0
44;100;-31;1;-30;0;-33;1;-26;0
44;100;0;32;0;31;-1;31;-8;32
44;100;-11;16;-27;15;-33;8;0;0
44;100;12;27;8;32;9;37;-37;0
44;100;0;39;2;36;0;32;-3;12
44;100;8;43;12;50;24;55;25;60
44;100;-10;24;-10;21;-16;15;0;0
44;100;17;54;20;61;22;66;-18;67
44;100;10;33;4;32;4;35;2;0
44;100;-10;25;-6;30;-6;28;-4;35
44;100;-7;21;-13;18;-8;17;0;0
44;100;-11;13;-15;11;-16;0;-4;0
44;100;-25;8;-21;5;-19;7;-16;15
44;100;-17;5;-26;1;-28;0;-19;0
44;100;-18;17;-14;18;-12;20;0;0
44;100;26;55;22;50;16;51;-29;0
44;100;10;33;15;36;19;42;17;22
44;100;-13;20;-20;14;-24;9;-29;-1
44;100;7;25;-4;30;0;26;5;26
44;100;-3;31;-4;32;1;37;0;0
44;100;-16;14;-12;19;-9;22;0;9
44;100;-20;5;-23;7;-18;10;-13;37
44;100;-24;12;-24;9;-29;6;-26;0
44;100;2;39;9;45;10;46;12;13
44;100;6;21;7;41;49;47;54;0
44;100;1;22;-9;17;-14;20;-17;19
44;100;-17;0;-31;-6;-35;-8;-41;-8
44;100;-12;17;-13;20;-14;23;-12;23
44;100;-16;13;-21;18;-18;17;0;0
44;100;5;39;8;43;9;45;-21;0
44;100;-17;12;-17;15;-21;17;14;18
44;100;-28;11;-29;8;-28;7;-27;5
44;100;18;28;17;43;23;47;20;48
44;100;5;30;-4;29;-9;0;0;0
44;100;-4;28;-6;30;-3;32;0;34
44;100;5;29;2;32;3;38;8;0
44;100;-21;3;-19;1;-23;0;0;43
44;100;-21;5;-29;0;-33;-3;-25;0
44;100;-10;14;-15;11;-17;9;0;0
44;100;-11;22;-16;18;-19;16;-22;9
44;100;-13;17;-18;17;-18;18;-19;-3
44;100;0;34;4;41;5;44;10;0
44;100;-13;31;-10;32;-11;31;-7;20
44;100;-27;8;-31;5;-28;-7;-28;1
44;100;13;44;15;43;12;45;9;38
44;100;1;24;-6;26;-10;26;-13;0
44;100;-7;24;-14;18;-17;22;0;0
44;100;0;26;0;29;0;34;0;20
44;100;7;36;-2;31;-1;0;0;0
44;100;-19;14;-21;14;-22;32;0;26
44;100;15;52;20;56;27;60;28;60
44;100;-23;1;-26;2;-26;2;-1;0
44;100;-4;21;0;23;-1;25;0;0
44;100;11;42;22;56;27;63;29;0
44;100;-21;16;-19;19;-12;22;1;24
44;100;-10;8;-8;13;-12;0;0;0
44;100;-5;28;6;31;8;0;0;0
44;100;2;39;9;45;15;12;17;0
44;100;-17;13;-24;6;-32;-1;-13;1
44;100;10;47;13;47;17;48;0;0
44;100;1;37;0;34;-1;35;18;0
44;100;-2;23;-3;31;-1;33;1;29
44;100;-9;17;-9;20;-7;20;-6;37
44;100;-4;33;-4;31;-2;30;-5;0
44;100;19;46;18;47;19;49;21;55
44;100;-17;7;-24;1;-28;-2;-31;-33
44;100;3;29;2;29;-3;28;0;24
44;100;-14;24;-13;19;-13;20;-9;19
44;100;-19;22;-17;20;-15;25;-14;25
44;100;1;37;0;43;5;46;6;49
44;100;-20;14;-21;8;-24;10;-24;0
44;100;-18;14;-19;14;-25;0;0;0
44;100;20;44;10;41;8;42;7;11
44;100;-8;12;-8;23;-10;26;-12;43
44;100;-25;14;-18;14;-22;9;-21;8
44;100;-15;-3;-26;-7;-34;-11;0;0
44;100;-21;18;-14;24;-13;26;-44;28
44;100;5;29;0;31;3;37;0;0
44;100;5;30;-1;31;0;0;0;0
45;100;23;0;32;2;31;1;31;-36
45;100;22;-3;21;-3;23;-4;24;16
45;100;48;6;46;2;43;0;45;3
45;100;11;-28;2;-32;0;-35;-1;0
45;100;-14;-41;-13;-45;-15;-49;-18;-51
45;100;3;-19;8;-16;11;-14;0;0
45;100;17;-14;14;-19;15;-17;17;-35
45;100;27;-1;19;-2;17;-7;20;0
45;100;1;-26;1;-27;0;-28;3;-11
45;100;21;-15;16;-10;19;-5;24;-26
45;100;11;-10;11;-9;12;-12;0;0
45;100;15;-9;12;-14;9;-22;0;0
45;100;-2;-25;0;-26;6;-28;9;0
45;100;14;-1;23;-2;32;2;11;-27
45;100;37;3;35;8;33;8;34;12
45;100;19;-21;17;-24;10;-30;0;0
45;100;-6;-28;1;-32;0;-38;5;1
45;100;-2;-35;3;-35;4;0;0;0
45;100;17;-7;25;-7;23;-35;-3;-15
45;100;10;-28;12;-24;12;-25;7;-43
45;100;17;-10;10;-10;7;-9;10;0
45;100;22;-5;28;-4;31;-3;0;-13
45;100;7;-27;4;-30;0;-35;36;0
45;100;12;-17;17;-14;18;-16;0;0
45;100;7;-22;2;-24;5;-27;-6;-1
45;100;17;-13;10;-15;10;-15;11;0
45;100;18;-12;15;-12;15;-16;15;-33
45;100;42;0;33;-8;34;0;0;0
45;100;27;-5;31;-2;37;7;43;-38
45;100;4;-32;3;-29;1;-29;0;0
45;100;-11;13;-9;19;-13;0;0;0
45;100;9;-3;32;-2;32;0;37;0
45;100;13;-16;11;-18;4;-28;0;24
45;100;8;-21;15;-21;14;0;0;0
45;100;-12;-41;-10;-44;-8;-42;-7;-30
45;100;33;10;35;14;37;13;0;4
45;100;4;-24;-1;-34;-3;-39;40;-46
45;100;19;-4;21;-6;22;0;0;-43
45;100;23;0;32;3;36;-2;0;0
45;100;-2;-29;1;-31;-1;6;41;-42
45;100;0;0;0;0;0;0;0;0
45;100;32;2;0;7;33;3;30;0
45;100;4;-28;3;-32;0;-30;0;0
45;100;1;-14;10;-18;9;-22;-2;0
45;100;-6;-36;-9;-44;-11;-49;-16;9
45;100;2;-16;17;-12;23;-9;0;0
45;100;5;-23;7;-26;8;-29;26;14
45;100;31;4;39;3;37;4;6;-36
45;100;8;-20;13;-19;17;-19;17;0
45;100;-1;-30;0;-32;3;-35;0;-36
45;100;27;0;35;-1;34;0;38;3
45;100;-8;-38;-7;-40;-8;-38;-11;0
45;100;28;-3;25;-7;28;-6;29;-47
45;100;-8;-42;-7;-41;-6;-44;-6;0
45;100;-5;-29;-7;-33;-7;-32;-7;-5
45;100;1;-26;0;-30;0;0;0;0
45;100;7;-21;9;-18;0;-33;17;-48
45;100;21;-11;20;-6;22;-9;25;0
45;100;19;-17;16;-24;19;-25;2;-9
45;100;17;-3;7;-13;10;-14;0;-10
45;100;37;4;35;4;32;4;12;4
45;100;13;-26;11;-31;8;-33;5;-30
45;100;18;-8;13;-8;13;-11;0;0
45;100;15;-20;14;0;0;0;0;0
45;100;3;-29;-3;-19;15;-18;16;0
45;100;16;-19;15;0;0;0;0;0
45;100;3;-38;5;-32;5;-32;0;-30
45;100;-1;-19;1;-26;0;0;0;-32
45;100;3;-22;7;-29;11;-30;0;-26
45;100;38;8;39;8;46;11;0;0
45;100;11;-21;15;-19;18;-19;51;0
45;100;13;-19;8;-25;7;0;0;-34
45;100;4;-29;8;-22;17;-28;0;0
45;100;22;-12;21;-8;21;-9;7;12
45;100;9;-24;9;-27;7;-27;0;-16
45;100;46;14;41;14;46;21;48;43
45;100;-2;-31;0;-32;-2;-35;-19;0
45;100;10;-29;2;-33;2;-32;0;-37
45;100;7;-18;9;-16;7;-18;6;0
45;100;20;-19;22;-20;24;-19;23;-33
45;100;14;-19;12;-22;13;-24;16;-21
45;100;-2;-25;-1;-26;-1;-28;0;-22
45;100;8;-13;10;-13;16;0;0;0
45;100;-6;-29;-5;-32;-3;-16;-8;0
45;100;4;-30;7;-29;12;-28;0;-35
45;100;11;-25;8;-24;10;0;11;0
45;100;1;-14;1;-15;5;-14;0;0
45;100;2;-34;2;-38;-1;-44;11;-41
45;100;3;-27;0;-28;0;-31;0;-12
45;100;13;-21;13;-23;6;-32;0;-24
45;100;12;-18;13;-15;13;-18;10;-37
45;100;-12;-43;-17;-49;-15;-53;-53;-52
45;100;42;7;41;3;37;0;35;0
45;100;15;-3;20;-1;24;0;31;0
45;100;6;-26;3;-27;2;-30;-1;0
45;100;-59;-56;-63;-65;-65;-66;-63;4
45;100;0;-16;10;-24;8;0;0;-62
45;100;28;-2;33;0;36;-24;43;7
45;100;22;-6;24;-6;27;-6;0;0
45;100;-1;-27;3;-30;1;-33;24;0
46;100;-3;33;0;35;8;37;7;40
46;100;1;32;-2;31;-7;28;-9;29
46;100;-17;3;-26;5;-29;2;0;0
46;100;-12;16;-19;12;-22;8;-35;0
46;100;-2;28;1;35;0;0;0;8
46;100;-27;4;-27;3;-31;-28;-35;-2
46;100;0;15;-16;0;0;0;0;0
46;100;-1;29;-2;5;-21;6;0;0
46;100;-18;11;-21;8;-28;7;-27;42
46;100;12;39;3;25;-3;31;22;35
46;100;-6;15;-10;19;-13;19;-18;16
46;100;-13;17;-19;17;-21;18;0;0
46;100;-5;23;-10;23;-9;26;-22;0
46;100;-5;30;-3;30;0;28;0;19
46;100;12;50;9;49;14;55;16;32
46;100;-22;7;-22;2;-29;-1;-34;57
46;100;-4;34;0;26;-1;27;0;0
46;100;-15;11;-23;8;-25;9;-4;0
46;100;3;38;0;37;1;39;-24;0
46;100;12;46;11;49;14;45;11;0
46;100;1;27;-4;28;-6;29;-6;44
46;100;-13;24;-8;27;-12;0;0;0
46;100;15;50;14;49;15;52;12;46
46;100;-3;21;-6;22;0;0;0;0
46;100;8;36;11;38;-9;23;13;0
46;100;-6;26;-5;27;-7;29;-9;25
46;100;-12;22;-10;19;-13;0;0;0
46;100;-15;14;-18;19;-12;20;-10;54
46;100;0;25;-1;27;-3;0;0;27
46;100;-4;26;-1;21;-7;26;-19;27
46;100;-33;-3;-35;-7;-40;0;0;0
46;100;-13;13;-23;10;0;-7;0;0
46;100;2;38;12;45;-28;3;-34;19
46;100;5;28;1;29;4;31;0;-43
46;100;8;31;0;32;-2;31;0;0
46;100;3;31;4;37;4;41;-9;0
46;100;-1;27;-1;30;0;35;-4;44
46;100;6;31;4;36;5;39;37;31
46;100;-32;1;-31;2;-30;2;-29;16
46;100;-23;13;-21;14;-22;12;0;0
46;100;-14;7;-27;1;-31;0;-22;30
46;100;-10;22;-15;19;-13;21;-12;12
46;100;-14;24;-11;23;-12;24;-34;23
46;100;-13;11;-13;13;-13;0;0;0
46;100;-10;18;-12;14;-14;13;0;0
46;100;0;33;1;44;5;48;-14;-3
46;100;-2;37;1;41;5;41;0;14
46;100;1;28;1;33;2;33;2;0
46;100;-7;32;-3;36;0;37;2;38
46;100;13;33;7;34;9;44;22;0
46;100;9;38;8;40;7;0;0;0
46;100;3;36;5;39;3;35;0;41
46;100;-2;22;-5;24;-7;25;-9;22
46;100;25;60;25;60;24;61;23;32
46;100;7;32;7;36;0;0;0;0
46;100;11;40;7;45;7;41;8;42
46;100;-19;6;-29;8;-26;10;-24;13
46;100;-14;17;-13;18;-12;0;0;0
46;100;8;24;3;23;1;23;0;0
46;100;4;40;8;41;10;21;-10;0
46;100;-6;28;-6;33;-2;43;10;49
46;100;-14;12;-17;13;0;0;0;0
46;100;-3;35;5;37;15;45;12;0
46;100;20;47;10;44;13;44;-3;27
46;100;-2;17;-6;20;0;0;0;0
46;100;-9;25;-5;25;-7;19;-2;50
46;100;-18;22;-14;19;-15;16;-10;48
46;100;-13;24;-12;19;-15;16;0;0
46;100;1;30;1;32;3;36;8;16
46;100;-5;19;-1;19;5;36;8;21
46;100;-1;41;-1;40;-7;38;-7;35
46;100;-14;10;-17;3;-22;2;-28;0
46;100;-24;12;-24;7;-27;12;0;0
46;100;-2;26;-12;26;-10;0;0;0
46;100;-2;26;-1;29;0;25;-12;8
46;100;-23;6;-23;9;-24;0;0;0
46;100;-14;13;-16;15;-20;16;-21;22
46;100;-8;19;-14;18;-16;0;0;0
46;100;-3;36;0;37;3;38;-21;14
46;100;-11;29;-7;32;-3;33;0;0
46;100;-8;33;-4;32;2;39;3;0
46;100;-20;10;-29;6;-31;7;-28;37
46;100;9;44;10;45;13;49;0;0
46;100;-8;33;-13;28;-14;24;13;41
46;100;-14;27;-7;30;-4;33;0;0
46;100;22;55;21;58;21;58;-1;26
46;100;10;47;13;46;17;0;0;0
46;100;-28;-4;-33;-8;-40;-53;13;37
46;100;-5;27;-1;30;-2;35;0;0
46;100;-14;16;-17;15;0;0;0;0
46;100;-6;28;-1;29;-5;16;-1;0
46;100;-44;-7;-41;-6;-44;26;-41;5
46;100;1;36;4;40;6;43;0;0
46;100;-10;15;-16;14;-17;11;-3;0
46;100;5;41;10;41;11;45;9;47
46;100;-18;10;-22;12;-23;14;0;0
46;100;15;45;14;50;15;53;19;16
46;100;0;32;-1;31;-3;34;-6;61
46;100;-33;0;-37;-3;-41;-4;-44;33
46;100;-19;17;-21;16;-18;16;-22;0
47;100;6;-27;0;-33;0;-37;0;0
47;100;9;-23;5;-27;2;-33;-5;-40
47;100;22;-16;21;-14;23;-13;25;-46
47;100;5;-29;10;-29;8;-27;13;-12
47;100;61;25;64;30;71;32;0;0
47;100;21;-4;18;-13;14;-14;70;28
47;100;32;0;36;0;38;0;40;0
47;100;-5;-29;-8;-37;-6;-37;0;0
47;100;12;-13;11;-19;5;-23;1;2
47;100;38;7;34;6;34;3;0;-29
47;100;28;-4;27;-5;28;-6;28;6
47;100;43;8;43;6;48;10;51;0
47;100;28;-5;30;-11;24;-16;19;-9
47;100;4;-26;4;-26;3;-28;0;0
47;100;13;-12;24;0;35;1;3;0
47;100;16;-17;22;-10;26;-10;36;-28
47;100;2;-27;-1;-34;-5;0;0;0
47;100;26;11;29;10;29;10;25;2
47;100;26;-12;27;-10;29;-10;0;0
47;100;29;9;30;8;33;5;26;-41
47;100;11;0;25;4;43;6;37;9
47;100;5;-21;0;-27;-3;0;0;0
47;100;11;-24;8;-31;8;-30;6;-9
47;100;31;-11;29;-10;31;-32;28;6
47;100;21;-11;26;-2;32;0;0;-10
47;100;10;-23;12;-25;12;-25;-9;2
47;100;34;2;46;46;46;46;49;0
47;100;20;-13;18;-14;18;-13;24;48
47;100;36;0;33;0;38;40;41;43
47;100;-10;-38;1;-32;7;-33;4;0
47;100;21;-14;21;-17;21;0;0;0
47;100;16;-25;16;-23;11;0;0;0
47;100;0;0;0;0;0;0;0;0
47;100;-5;-42;-50;-51;-48;-14;18;-35
47;100;11;-24;6;-33;4;-37;0;-40
47;100;25;-12;21;-8;26;0;0;0
47;100;5;-25;7;-27;7;-31;31;0
47;100;25;-1;32;1;41;5;4;0
47;100;7;-29;2;-36;2;-36;3;45
47;100;25;-2;21;-3;19;0;0;0
47;100;17;-3;32;-1;33;-2;35;-33
47;100;36;6;39;3;43;0;0;0
47;100;26;-9;24;-16;24;1;21;-16
47;100;37;0;38;4;41;7;46;0
47;100;-7;-37;-2;-40;0;-33;0;-2
47;100;17;-7;22;-5;24;0;0;0
47;100;10;-17;12;-17;8;0;0;0
47;100;9;-26;1;-30;0;-8;5;0
47;100;9;-7;14;-5;17;-7;22;-1
47;100;18;-15;19;-11;21;-12;23;-27
47;100;9;-17;8;-17;4;0;0;0
47;100;12;-4;19;-6;19;-3;25;-11
47;100;19;-2;26;-1;27;-1;0;0
47;100;-15;-41;-12;-43;-13;-46;0;0
47;100;6;-22;10;-22;11;-26;8;0
47;100;-7;-36;-3;-39;-3;-40;-11;0
47;100;50;17;44;13;41;36;45;-23
47;100;17;-6;29;0;35;5;0;-38
47;100;1;-22;-1;-28;0;-30;39;-6
47;100;13;-19;13;-16;15;-15;16;5
47;100;-1;-27;-1;-30;-2;0;0;0
47;100;22;-15;28;-14;30;-8;30;-40
47;100;17;-14;20;-15;14;-22;10;-16
47;100;27;3;33;6;33;0;0;-5
47;100;23;1;33;3;34;7;34;0
47;100;0;-27;1;-27;4;-38;-2;7
47;100;47;7;42;8;46;6;45;0
47;100;20;-19;15;-17;17;-17;16;-45
47;100;32;6;43;10;45;10;0;-21
47;100;43;5;40;0;0;0;0;0
47;100;11;-23;8;3;43;2;46;-23
47;100;16;-22;10;-18;14;-13;0;3
47;100;28;-6;29;4;0;0;0;0
47;100;-4;-28;0;-31;0;3;35;-9
47;100;10;-28;8;-24;6;-22;6;44
47;100;9;-19;13;-21;0;0;0;0
47;100;-13;-46;-11;-43;11;-50;0;0
47;100;12;-11;11;-14;9;-23;-53;-24
47;100;4;-18;7;-24;8;0;7;0
47;100;26;-4;36;0;39;1;5;-53
47;100;18;-19;15;-24;18;-21;40;0
47;100;-11;-51;-50;-58;-57;-60;14;-64
47;100;0;-25;13;-20;19;-15;0;-30
47;100;19;-9;17;-13;15;-13;22;0
47;100;31;-2;33;0;37;3;42;6
47;100;20;-7;22;-7;0;0;0;0
47;100;-1;-28;2;-35;26;0;0;0
47;100;5;-22;9;-23;2;-29;12;-15
47;100;9;-21;15;-13;22;-13;7;-29
47;100;51;14;54;12;51;14;55;17
47;100;3;-25;0;-38;-15;0;0;-14
47;100;18;-16;19;-12;15;-14;22;0
47;100;38;16;41;13;40;10;16;-53
47;100;11;-24;11;-19;17;-16;42;-15
47;100;21;-1;31;-1;30;-1;31;-12
